record_id,barcode,food_name,food_name_id,brand,categories,ingredients_as_label,allergens,labels,origins,countries,packaging,quantity,serving_size,stores,manufacturing_places,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,source_url,source_api_url,accessed_at,source_type,license,verification_status,confidence_level,quality_flags
off-id-8993175542241,8993175542241,Nabati Wafer Pink Lava 37 gr,,,,,,en:halal,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition
off-id-0089686611236,0089686611236,Qtela tempe orek,,,,,,,,en:indonesia,,100 g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-16289178,16289178,,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8993838990044,8993838990044,YOA LADA HTM BBK 35 GR 1C12P,YOA LADA HTM BBK 35 GR 1C12P,yoa food,,,,en:halal,,en:indonesia,,35gr,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-8993492102395,8993492102395,Peanut Butter,,Noccio,en:plant-based-foods-and-beverages | en:plant-based-foods | en:legumes-and-their-products | en:spreads | en:plant-based-spreads | en:oilseed-purees | en:legume-butters | en:peanut-butters,,,en:halal,,en:indonesia,,,1 portion (20 g),,,2635,600,45,7.5,30,10,15,20,0.8125,0.325,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-8993175536912,8993175536912,NABATI SIIP BITE RICHEESE 21G,,,en:dairies | en:fermented-foods | en:fermented-milk-products | en:desserts | en:dairy-desserts | en:fermented-dairy-desserts,,,en:halal,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition
off-id-2102686200137,2102686200137,,,セブンイレブン,en:meals | en:prepared-salads | en:salads-with-meat,豆腐(国内製造) ヤ)、人参、豚肉、調製ラード、植物油脂、粉末調味料( 食塩、砂糖、かつお風味調味料、その他) 泡盛、和風だ し、醤油、かつお削りぶし、かつお節粉末、食塩、高価 果実酢/調味料(アミノ酸等)、豆腐用凝固剤、重曹、加 工でん粉、 酸化防止剤(VE)、乳化剤、(一部に卵・ 小麦・大豆・豚肉を含む),en:eggs | en:fish | en:gluten | en:pork | en:soybeans,,,en:indonesia,,,,,,,228,16.4,,5.4,2.2,3.2,16.2,2.4,0.96,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_labels
off-id-8993083935647,8993083935647,,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8999999601331,8999999601331,Royco Bumbu Kaldu Rasa Ayam,Royco Ayam 8g,Royko,,,,en:halal,,en:indonesia,,8g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-8991002135376,8991002135376,Kapal Api Spesial Mix,Kapal Api Spesial Mix,PT. Santosa Jaya Abadi,,,,en:halal,en:indonesia,en:indonesia,,25 g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-9310079305663,9310079305663,golden churn,,,en:dairies | en:spreads | en:fats | en:spreadable-fats | en:animal-fats | en:dairy-spreads | en:milkfat | en:butters,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8995952001224,8995952001224,Kaya Spread,,Morin,en:Food,,,en:halal,en:indonesia,en:indonesia,,170g,14 g,,,1357.14285714286,321.428571428571,7.14285714285714,,64.2857142857143,50,,0,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-8997035120020,8997035120020,Pocari Sweat Sachet,,Pocari Sweat,,,,en:halal,,en:indonesia,,5x13g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-8991976103142,8991976103142,Kecap Manis,Kecap Manis,Nasional,id:Kecap,"Gula merah, Kacang kedelai,air,garam, penguat rasa mononatrium Glutamat, Pengawet Natrium Benzoat",en:soybeans,en:halal,,en:indonesia,,16 g,16,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition
off-id-8998866202244,8998866202244,Mi Instan,Mi Instan,"EkoMie, Rasa Kaldu ayam",id:Mi Instan | id:Mi-instan,"MI: Tepung itu, air, minyak nabati (mengandung antioksidan TBHQ), garam, pati tapioka, pengental nabati, pengatur keasan, penstabil fosfat, pengemulsi lesitin kedelai, pewarna sintetik tartrazin Cl. No. 19140 BUMBU: Garam, penguat rasa (mononatrium glutamat), gula, maltodekstrin, perisa sintetik (mengandung susu. penguat rasa (mononatrium glutamat, dinatrium inosinat, dinatrium guanilat), antioksidan tokoferol), bawang bombay bubuk, penguat rasa Dinatrium 5'-ribonukleotida, lada bubuk, minyak nabati (mengandung antioksidan TBHQ), antikempal silikon dioksida. BUBUK CABE Mengandung alergen, lihat daftar bahan yang dicetak tebal Mungkin mengandung kedelai, udang dan telur WINGS FOOD Diproduksi oleh: PT. Karunia Indah Abadi Gowa 92171 - Indonesia BPOM RI 回我回 1:2 8 098866 202244",en:crustaceans | en:milk,en:halal | en:green-dot,en:indonesia,en:indonesia,,55 g,55 g,,,240,80,9,4,32,2,4,7,0,0,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-4894514077407,4894514077407,,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8992718853868,8992718853868,Gekikara Ramen Pas - Hot Carbo,Gekikara Ramen Pas - Hot Carbo,Nissin,en:plant-based-foods-and-beverages | en:plant-based-foods | en:pastas | en:noodles,,,en:halal,,en:indonesia,,81g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-8996001356753,8996001356753,,,,,,,en:halal,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_ingredients | missing_brand | missing_core_nutrition
off-id-8992907952327,8992907952327,Sandwich Cokelat,,Sari Roti,en:sandwiches | en:sandwiches-filled-with-cold-cuts | en:sandwich-made-with-loaf-bread-and-various-fillings,"Wheat flour (contains gluten), water, chocolate paste (10%) (contains preservative potassium sorbate), granulated sugar, fat spread (contains preservative potassium sorbate, antioxidant mixed tocopherol concentrate, natural colourant beta-carotenes (synthetic) CI 40800), emulsifier (contains milk, preservative sorbic acid, antioxidant ascorbic acid), baker's yeast, salt. preservative calcium propionate.",en:gluten | en:milk,en:halal,en:indonesia,en:indonesia,,42g,42g,,,,285.714285714286,7.14285714285714,3.57142857142857,50,14.2857142857143,7.14285714285714,7.14285714285714,0,0,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-0625349019805,0625349019805,,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8994075240657,8994075240657,Makanan Ringan Ekstrudat Rasa Rumput Laut,Makanan Ringan Ekstrudat Rasa Rumput Laut,Momogi,,,,en:halal,,en:indonesia,,,10 g,,,,500,30,,60,10,,10,0.55,0.22,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-8993351123110,8993351123110,greenfields mozarella,,greenfields,en:dairies | en:fermented-foods | en:fermented-milk-products | en:cheeses,,,en:halal,,en:indonesia,,200,30 g,,,1250,300,20,13.3333333333333,6.66666666666667,0,,23.3333333333333,0.441666666666667,0.176666666666667,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-0089686040227,0089686040227,Indomie K-rose goreng,,,en:plant-based-foods-and-beverages | en:plant-based-foods | en:dried-products | en:dried-products-to-be-rehydrated | en:pastas | en:noodles | en:instant-noodles,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-9556247506603,9556247506603,,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8809640736667,8809640736667,Anua PDRN + HYALURON,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8991001113108,8991001113108,,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8999988888842,8999988888842,Larutan Penyegar Cap Badak Jambu 320 ml,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
