Food Code,Food Name,Group,Number,Type,accessed_at,confidence_level,record_id,source_type,source_url,verification_status
ER014,"Passion fruit, fresh",Fruits,682,Raw,2026-09-15T06:22:31.317268+00:00,high,panganku-ifct-682,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP096,Pastel,Cereals,683,Processed/Products,2026-09-15T06:22:31.317271+00:00,high,panganku-ifct-683,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP029,"Pasundan fried chicken, breast",Meat and Poultry,684,Processed/Products,2026-09-15T06:22:31.317275+00:00,high,panganku-ifct-684,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP030,"Pasundan fried chicken, thigh",Meat and Poultry,685,Processed/Products,2026-09-15T06:22:31.317279+00:00,high,panganku-ifct-685,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR153,"Pea eggplants, dried",Vegetables,686,Raw,2026-09-15T06:22:31.317282+00:00,high,panganku-ifct-686,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR152,"Pea eggplants, fresh",Vegetables,687,Raw,2026-09-15T06:22:31.317285+00:00,high,panganku-ifct-687,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP036,Peanut butter,Grains and Legumes,688,Processed/Products,2026-09-15T06:22:31.317289+00:00,high,panganku-ifct-688,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
KR009,Peanut oil,Fat and Oil,689,Raw,2026-09-15T06:22:31.317293+00:00,high,panganku-ifct-689,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP013,"Peanut, boiled",Grains and Legumes,690,Processed/Products,2026-09-15T06:22:31.317296+00:00,high,panganku-ifct-690,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP011,"Peanut, boiled, with shells",Grains and Legumes,691,Processed/Products,2026-09-15T06:22:31.317299+00:00,high,panganku-ifct-691,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP021,"Peanut, bungkil",Grains and Legumes,692,Processed/Products,2026-09-15T06:22:31.317302+00:00,high,panganku-ifct-692,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR032,"Peanut, dried",Grains and Legumes,693,Raw,2026-09-15T06:22:31.317306+00:00,high,panganku-ifct-693,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP012,"Peanut, fried",Grains and Legumes,694,Processed/Products,2026-09-15T06:22:31.317309+00:00,high,panganku-ifct-694,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR030,"Peanut, seeds",Grains and Legumes,695,Raw,2026-09-15T06:22:31.317312+00:00,high,panganku-ifct-695,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR031,"Peanut, seeds, without husk",Grains and Legumes,696,Raw,2026-09-15T06:22:31.317316+00:00,high,panganku-ifct-696,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP060,"Pelolah manuk, dish",Meat and Poultry,697,Processed/Products,2026-09-15T06:22:31.317319+00:00,high,panganku-ifct-697,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP077,Pempek adaan (fish ball),Fish and Other Seafood,698,Processed/Products,2026-09-15T06:22:31.317322+00:00,high,panganku-ifct-698,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP079,Pempek kapal selam,Fish and Other Seafood,699,Processed/Products,2026-09-15T06:22:31.317326+00:00,high,panganku-ifct-699,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP080,Pempek kelesan,Fish and Other Seafood,700,Processed/Products,2026-09-15T06:22:31.317329+00:00,high,panganku-ifct-700,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP066,"Penyu, serapah, masakan",Meat and Poultry,701,Processed/Products,2026-09-15T06:22:31.317333+00:00,high,panganku-ifct-701,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP019,Pepes carp,Fish and Other Seafood,702,Processed/Products,2026-09-15T06:22:31.317336+00:00,high,panganku-ifct-702,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP021,pepes tilapia,Fish and Other Seafood,703,Processed/Products,2026-09-15T06:22:31.317339+00:00,high,panganku-ifct-703,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
NR023,"Pepper, dried",Herbs and Spices,704,Raw,2026-09-15T06:22:31.317342+00:00,high,panganku-ifct-704,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER048,"Persimmon, fresh",Fruits,705,Raw,2026-09-15T06:22:31.317345+00:00,high,panganku-ifct-705,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP004,"Pigeon pea, boiled",Grains and Legumes,706,Processed/Products,2026-09-15T06:22:31.317349+00:00,high,panganku-ifct-706,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR034,"Pigeon pea, dried",Grains and Legumes,707,Raw,2026-09-15T06:22:31.317352+00:00,high,panganku-ifct-707,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR022,"Pigeon pea, dried",Grains and Legumes,708,Raw,2026-09-15T06:22:31.317355+00:00,high,panganku-ifct-708,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR010,"Pigeon pea, seeds, dried",Grains and Legumes,709,Raw,2026-09-15T06:22:31.317358+00:00,high,panganku-ifct-709,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR011,"Pigeon pea, seeds, fresh",Grains and Legumes,710,Raw,2026-09-15T06:22:31.317361+00:00,high,panganku-ifct-710,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP009,"Pigeon, meat, fried",Meat and Poultry,711,Processed/Products,2026-09-15T06:22:31.317378+00:00,high,panganku-ifct-711,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR066,"Pilea leaves, fresh",Vegetables,712,Raw,2026-09-15T06:22:31.317381+00:00,high,panganku-ifct-712,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR037,"Pili nut (Banda), dried",Grains and Legumes,713,Raw,2026-09-15T06:22:31.317384+00:00,high,panganku-ifct-713,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR038,"Pili nut, dried",Grains and Legumes,714,Raw,2026-09-15T06:22:31.317388+00:00,high,panganku-ifct-714,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP085,"Pinda, dish",Fish and Other Seafood,715,Processed/Products,2026-09-15T06:22:31.317391+00:00,high,panganku-ifct-715,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP027,"Pindang banjar fish, raw",Fish and Other Seafood,716,Processed/Products,2026-09-15T06:22:31.317394+00:00,high,panganku-ifct-716,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP030,"Pindang blackbanded trevally, raw",Fish and Other Seafood,717,Processed/Products,2026-09-15T06:22:31.317398+00:00,high,panganku-ifct-717,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP029,"Pindang Indian scad, raw",Fish and Other Seafood,718,Processed/Products,2026-09-15T06:22:31.317402+00:00,high,panganku-ifct-718,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP086,"Pindang kenari, dish",Fish and Other Seafood,719,Processed/Products,2026-09-15T06:22:31.317406+00:00,high,panganku-ifct-719,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
EP002,Pineapple dodol,Fruits,720,Processed/Products,2026-09-15T06:22:31.317409+00:00,high,panganku-ifct-720,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER070,"Pineapple, fresh",Fruits,721,Raw,2026-09-15T06:22:31.317412+00:00,high,panganku-ifct-721,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP031,"Pioneer fried chicken, breast",Meat and Poultry,722,Processed/Products,2026-09-15T06:22:31.317416+00:00,high,panganku-ifct-722,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
MP015,Pirous syrup,Convectionery,723,Processed/Products,2026-09-15T06:22:31.317419+00:00,high,panganku-ifct-723,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER089,"Plantain, fresh",Fruits,724,Raw,2026-09-15T06:22:31.317423+00:00,high,panganku-ifct-724,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DP034,Pliek curry,Vegetables,725,Processed/Products,2026-09-15T06:22:31.317426+00:00,high,panganku-ifct-725,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER035,"Pomelo, fresh",Fruits,726,Raw,2026-09-15T06:22:31.317430+00:00,high,panganku-ifct-726,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GR061,"Pomo fish, fresh",Fish and Other Seafood,727,Raw,2026-09-15T06:22:31.317434+00:00,high,panganku-ifct-727,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP026,"Ponyfish, raw",Fish and Other Seafood,728,Processed/Products,2026-09-15T06:22:31.317437+00:00,high,panganku-ifct-728,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
KR004,Pork fat (bacon),Fat and Oil,729,Raw,2026-09-15T06:22:31.317440+00:00,high,panganku-ifct-729,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
KR003,Pork fat (lard),Fat and Oil,730,Raw,2026-09-15T06:22:31.317444+00:00,high,panganku-ifct-730,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP053,"Pork Lawar, dish",Meat and Poultry,731,Processed/Products,2026-09-15T06:22:31.317447+00:00,high,panganku-ifct-731,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FR010,"Pork, kidney, fresh",Meat and Poultry,732,Raw,2026-09-15T06:22:31.317452+00:00,high,panganku-ifct-732,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FR011,"Pork, liver, fresh",Meat and Poultry,733,Raw,2026-09-15T06:22:31.317456+00:00,high,panganku-ifct-733,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
